Name,Description,CostPrice,TaxRate,CostIncTax,SalePriceIncTax,IsVariablePrice,MarginPerc,TaxExemptEligible,RRPrice,Barcode,Category,Brand,Supplier,OrderCode,ArticleCode,Size,Colour,ProductType,TareWeight,ProductId,AgeRestriction
Cycle Hexa Mysore Sandal,Cycle Hexa Mysore Sandal,0.57000,GST,0.62700,2.00000,False,0.686500,False,0,8901751359398,POOJA,CYCLE,Indya,,,,,Standard,,4004065,
CHINGS SCHEZWAN FRIED RICE MASALA 100G,CHINGS SCHEZWAN FRIED RICE MASALA 100G,0.00000,GST,0.00000,3.99000,False,1.000000,False,0,8901595972555,Grocery,Chings,,,,,,Standard,,4004138,
Shriji Jalebi 250g,Shriji Jalebi 250g,5.50000,GST FREE,5.50000,8.25000,False,0.333330,False,0,8906094871163,CONFECTIONERY,Shriji,,,,,,Standard,,4004158,
INDYA CINNAMON POWDER 100G,INDYA CINNAMON POWDER 100G,0.00000,GST,0.00000,2.99000,False,1.000000,False,0,9339209003774,Grocery,INDYA,Indya,,,,,Standard,,4004204,
Kozhikodens Kerala Mixture 200g,Kozhikodens Kerala Mixture 200g,2.33000,GST,2.56300,3.85000,False,0.334290,False,0,8906064701124,CONFECTIONERY,,,,,,,Standard,,4009595,
BANOFUL SPL TOAST 350GM	,BANOFUL SPL TOAST 350GM	,1.50000,GST,1.65000,2.99000,False,0.448160,False,0,8941114000581,BISCUITS/RUSKS/COOKIES,BANOFUL,bluecrest,,,,,Standard,,4027905,
DARE CLASSIC HOKEY POKEY 500ML,DARE CLASSIC HOKEY POKEY 500ML,0.00000,GST,0.00000,4.00000,False,1.000000,False,0,9310232960623,Drinks,DARE,TSDA,,,,,Standard,,4027952,
DARE TOFFEE NUT LATTE 500ML,DARE CLASSIC HOKEY POKEY 500ML,0.00000,GST,0.00000,4.00000,False,1.000000,False,0,9310232960678,Drinks,DARE,TSDA,,,,,Standard,,4027957,
BANOFUL GHEE TOAST 320G,BANOFUL GHEE TOAST 320G,1.50000,GST,1.65000,2.99000,False,0.448160,False,0,8941114000536,BISCUITS/RUSKS/COOKIES,BANOFUL,bluecrest,,,,,Standard,,4028025,
SPONGE RASGULLA 500G,SPONGE RASGULLA 500G,10.00000,GST,11.00000,16.50000,False,0.333330,False,0,,FROZEN,,bluecrest,,,,,Standard,,4028252,
KISHWANS DRY CAKE (CAKE RUSK) 350G,KISHWANS DRY CAKE (CAKE RUSK) 350G,2.20000,GST,2.42000,3.99000,False,0.393480,False,0,8941114006064,BISCUITS/RUSKS/COOKIES,KISHW,bluecrest,,,,,Standard,,4028356,
GRB RASMALAI 1KG,GRB RASMALAI 1KG,4.99000,GST,5.48900,7.99000,False,0.313020,False,0,8906010367398,FROZEN,GRB,Sabrini,,,,,Standard,,4028369,
Saurbhi Khakhra Masala 200G,Saurbhi Khakhra Masala 200G,2.50000,GST FREE,2.50000,3.99000,False,0.373430,False,0,8904188603300,CONFECTIONERY,SAURBHI,Shivom Enterprises,,,,,Standard,,4034908,
LIJJAT GARLIC PAPAD,LIJJAT GARLIC PAPAD,1.50000,GST FREE,1.50000,2.99000,False,0.498330,False,0,8901441012015,Grocery,LIJJA,Indya,,,,,Standard,,4035213,
Indya Roasted Gram 200gms,Indya Roasted Gram 200gms,0.85000,GST FREE,0.85000,1.99000,False,0.572860,False,0,,CONFECTIONERY,INDYA,Indya,,,,,Standard,,4035372,
INDYA ALPHONSO MANGO PULP 850G,INDYA ALPHONSO MANGO PULP 850G,3.00000,GST FREE,3.00000,7.00000,False,0.571430,False,0,9339209003675,CONFECTIONERY,INDYA,Indya,,,,,Standard,,4035448,
Bambino Short cut Vermicelli 800G,Bambino Short cut Vermicelli 800G,2.49000,GST FREE,2.49000,6.99000,False,0.643780,False,0,,Grocery,BAMBINO,Indya,,,,,Standard,,4035480,
Chicken momo 25 pcs,Chicken momo 25 pcs,11.00000,GST,12.10000,14.99000,False,0.192800,False,0,648060637007,FROZEN,,,,,,,Standard,,4038972,
Chicken Momo 20 pcs,Chicken Momo 20 pcs,8.50000,GST,9.35000,12.99000,False,0.280220,False,0,648060637007,FROZEN,,,,,,,Standard,,4043499,
Parker and simpson blue fresh blast 20,Parker and simpson blue fresh blast 20,27.60000,GST,30.36000,37.99000,False,0.200840,False,0,9327329014633,Tobacco,,,,,,,Standard,,4048962,
MANGO STICKS,MANGO STICKS,2.75000,GST FREE,2.75000,4.99000,False,0.448900,False,0,9313357011294,POOJA,,,,,,,Standard,,4056027,
Kissan Tomato Ketchup 200g,Kissan Tomato Ketchup 200g,0.00000,GST,0.00000,1.99000,False,1.000000,False,0,8901030532832,Grocery,KISSA,,,,,,Standard,,4060581,
"white wings plain flour ","white wings plain flour ",0.00000,GST,0.00000,3.00000,False,1.000000,False,0,9300676510454,Grocery,WHIT,,,,,,Standard,,4060693,
Nanak Paneer Pakora 454g,Nanak Paneer Pakora 454g,7.50000,GST FREE,7.50000,11.50000,False,0.347830,False,0,79767770130,FROZEN,NANAK,KATOOMBA,,,,,Standard,,4068857,
90 CM SUPERLONG SPARKLERS(4 PIECE),90 CM SUPERLONG SPARKLERS(4 PIECE),2.25000,GST FREE,2.25000,4.00000,False,0.437500,False,0,9326243218509,POOJA,,Chang & Mei Pty Ltd,,,,,Standard,,4077609,
70 CM SUPERLONG SPARKLERS(6 PIECE),70 CM SUPERLONG SPARKLERS(6 PIECE),2.60000,GST FREE,2.60000,4.75000,False,0.452630,False,0,9326243218493,POOJA,,Chang & Mei Pty Ltd,,,,,Standard,,4077626,
20 CM SUPERLONG SPARKLERS (20 PIECE),20 CM SUPERLONG SPARKLERS(20 PIECE),1.25000,GST FREE,1.25000,2.99000,False,0.581940,False,0,9326243111121,POOJA,,Chang & Mei Pty Ltd,,,,,Standard,,4077645,
" Shan Urad Dal "," Shan Urad Dal ",3.60000,GST FREE,3.60000,4.99000,False,0.278560,False,0,788821005816,Grocery,,Nimco,,,,,Standard,,4096347,
Pattu Urid Whole Black 1kg,Pattu Urid Whole Black 1kg,3.32000,GST FREE,3.32000,4.99000,False,0.334670,False,0,9325566003533,Grocery,Pattu,,,,,,Standard,,4096348,
" Pattu Sago Seeds Thai 500g"," Pattu Sago Seeds Thai 500g",2.29000,GST FREE,2.29000,3.99000,False,0.426070,False,0,9325566010654,Grocery,Pattu,,,,,,Standard,,4096354,
Pattu Fenugreek Powder 100gm,Pattu Fenugreek Powder 100gm,0.83000,GST FREE,0.83000,2.99000,False,0.722410,False,0,9325566007555,Grocery,Pattu,,,,,,Standard,,4096355,
Pattu Cinnamon Powder 100gm,Pattu Cinnamon Powder 100gm,0.00000,GST,0.00000,3.75000,False,1.000000,False,0,9325566020974,Grocery,Pattu,,,,,,Standard,,4096356,
Pattu Fennel Powder 100gm,Pattu Fennel Powder 100gm,0.97000,GST FREE,0.97000,2.50000,False,0.612000,False,0,9325566007524,Grocery,Pattu,,,,,,Standard,,4096358,
"Pattu Chilli crushed 200gm ","Pattu Chilli crushed 200gm ",1.88000,GST FREE,1.88000,2.99000,False,0.371240,False,0,8886326056097,Grocery,Pattu,,,,,,Standard,,4096359,
Pattu Chilli powder birds eye 200gm,Pattu Chilli powder birds eye 200gm,2.37000,GST FREE,2.37000,3.99000,False,0.406020,False,0,9325566028772,Grocery,Pattu,,,,,,Standard,,4096360,
Saurbhi Fennel Powder 500gm,Saurbhi Fennel Powder 500gm,0.00000,GST FREE,0.00000,4.50000,False,1.000000,False,0,8904188609746,Grocery,SAURBHI,Shivom Enterprises,,,,,Standard,,4096361,
Saurbhi Anardana Whole 100g,Saurbhi Anardana Whole 100g,0.00000,GST,0.00000,3.29000,False,1.000000,False,0,8904188608978,Grocery,SAURBHI,Shivom Enterprises,,,,,Standard,,4096362,
Saurbhi Elettaria Cardamom 50gm,Saurbhi Elettaria Cardamom 50gm,4.00000,GST FREE,4.00000,6.99000,False,0.427750,False,0,8904188600408,Grocery,SAURBHI,Shivom Enterprises,,,,,Standard,,4096363,
" Brahmi powder 200g "," Brahmi powder 200g ",2.30000,GST FREE,2.30000,3.25000,False,0.292310,False,0,8904188608831,Grocery,SAURBHI,,,,,,Standard,,4096364,
" Indya corn flour 2lbs"," Indya corn flour 2lbs",0.00000,GST,0.00000,3.50000,False,1.000000,False,0,9339209005136,Grocery,INDYA,,,,,,Standard,,4096365,
KOZHIKODEN SPL BABY MURUKKU(SPICY)200g,KOZHIKODEN SPL BABY MURUKKU(SPICY)200g,1.82000,GST,2.00200,2.99000,False,0.330430,False,0,8906064701162,CONFECTIONERY,KOZHI,KATOOMBA,,,,,Standard,,4098708,
CSR Brown Sugar 500g,CSR Brown Sugar 500g,0.00000,GST,0.00000,2.50000,False,1.000000,False,0,9313010000818,Grocery,CSR S,MTS,,,,,Standard,,4098766,
GRB Festival Treat Box,GRB Festival Treat Box,10.00000,GST,11.00000,15.00000,False,0.266670,False,0,,CONFECTIONERY,GRB,Sabrini Foods,,,,,Standard,,4101264,
Saurbhi Chips Masala Kharek Mukhwas,Saurbhi Chips Masala Kharek Mukhwas,1.10000,GST,1.21000,2.49000,False,0.514060,False,0,8904188606097,Grocery,SAURBHI,Shivom Enterprises,,,,,Standard,,4121439,
Saurbhi Roasted Till Mukhwas 200g,Saurbhi Roasted Till Mukhwas 200g,1.40000,GST,1.54000,2.49000,False,0.381530,False,0,8904188606509,Grocery,SAURBHI,Shivom Enterprises,,,,,Standard,,4121640,
SAI SHREE PANEER /Kg,SAI SHREE PANEER /Kg,0.00000,GST,0.00000,17.99000,True,1.000000,False,0,,Dairy,SAI S,,,,,,Weighed,,4121649,
Pattu Punjabi Samosa 1.875g,Pattu Punjabi Samosa 1.875g,13.16000,GST FREE,13.16000,16.99000,False,0.225430,False,0,9325566027607,FROZEN,Pattu,Sabrini Foods,,,,,Standard,,4148748,
PATTU GINGELLY OIL 500ml,PATTU GINGELLY OIL 500ml,0.00000,GST,0.00000,6.50000,False,1.000000,False,0,9325566024545,Grocery,Pattu,Sabrini Foods,,,,,Standard,,4148855,
Malabar Delights Tapioca Chips (salted),Malabar Delights Tapioca Chips (salted),0.00000,GST,0.00000,2.99000,False,1.000000,False,0,8906064705320,CONFECTIONERY,Malabar,,,,,,Standard,,4148918,
MARIAS KADUKU MANGO PICKLE 400GM,MARIAS KADUKU MANGO PICKLE 400GM,0.00000,GST,0.00000,3.99000,False,1.000000,False,0,,Grocery,MARIAS,,,,,,Standard,,4148965,
Lotus Tapioca Chips Plain 200g,Lotus Tapioca Chips 200g,2.77000,GST,3.04700,4.50000,False,0.322890,False,0,9356485000150,CONFECTIONERY,LOTUS,Ayers,,,,,Standard,,4157634,
Lotus Pakoda Chips 275g,Lotus Pakoda Chips 275g,2.33000,GST,2.56300,3.50000,False,0.267710,False,0,9557108004153,CONFECTIONERY,LOTUS,Ayers,,,,,Standard,,4157976,
Lotus Green peas Salted 275g,Lotus Green peas Salted 275g,2.77000,GST,3.04700,4.50000,False,0.322890,False,0,9356485000174,CONFECTIONERY,LOTUS,Ayers,,,,,Standard,,4158010,
Lotus Omum Water (Ajwain Water) 500 ml,Lotus Omum Water (Ajwain Water) 500 ml,2.16000,GST,2.37600,3.50000,False,0.321140,False,0,9356485000259,Drinks,LOTUS,Ayers,,,,,Standard,,4159227,
Maesri Green Curry Paste,Maesri Green Curry Paste,0.00000,GST,0.00000,2.25000,False,1.000000,False,0,8850539240437,Grocery,,,,,,,Standard,,4163601,
Maesri Red curry paste,Maesri Red curry paste,0.00000,GST,0.00000,3.50000,False,1.000000,False,0,8850539240352,Grocery,,,,,,,Standard,,4163625,
Green Ethakka (Kerala Banana) 1 KG,Green Ethakka (Kerala Banana) 1 KG,0.00000,GST,0.00000,9.49000,False,1.000000,False,0,,PRODUCE,,,,,,,Standard,,4177275,
RU BANANA FRY 2KG,RU BANANA FRY 2KG,17.99000,GST,19.78900,25.99000,False,0.238590,False,0,,FROZEN,,Asiatic,,,,,Standard,,4184165,
ID KODAPPAN THORAN 400G,ID KODAPPAN THORAN 400G,3.20000,GST,3.52000,4.99000,False,0.294590,False,0,,FROZEN,,Asiatic,,,,,Standard,,4184231,
Brahmins broken wheat 1Kg,Brahmins broken wheat 1Kg,3.50000,GST FREE,3.50000,5.50000,False,0.363640,False,0,8906014081740,Grocery,BRAHMINS,Asiatic,,,,,Standard,,4184297,
PATTU CUMIN SEEDS 400G,PATTU CUMIN SEEDS 400G,0.00000,GST,0.00000,5.99000,False,1.000000,False,0,9325566031888,Grocery,Pattu,,,,,,Standard,,4190377,
Pitambari Shining Powder 200g,Pitambari Shining Powder 200g,2.50000,GST FREE,2.50000,3.99000,False,0.373430,False,0,8901468110015,SUPPLIES,,CFC,,,,,Standard,,4198342,
Telegu Garam Masala,Telegu Garam Masala,0.00000,GST,0.00000,2.99000,False,1.000000,False,0,8906081384539,Grocery,TELUG,,,,,,Standard,,4206463,
HALDIRAMS SOAN PAPDI 250 GMS,HALDIRAMS SOAN PAPDI 250 GMS,2.05000,GST,2.25500,2.49000,False,0.094380,False,0,8904063202505,BISCUITS/RUSKS/COOKIES,HALDIRAMS,Indian Foods,,,,,Standard,,4207142,
"Kerala banana (Ethakka/Nendran Pazham)1 ",Kerala banana (Ethakka/Nendran Pazham)1 kg,0.00000,GST,0.00000,9.49000,False,1.000000,False,0,,PRODUCE,,,,,,,Standard,,4207671,
"Malayalee Jaggery Powder 1Kg ","Malayalee Jaggery Powder 1Kg ",0.00000,GST,0.00000,5.50000,False,1.000000,False,0,0046139455595,CONFECTIONERY,Malayalee,,,,,,Standard,,4226268,
Shan mixed pickle 300gm,Shan mixed pickle 300gm,1.65000,GST FREE,1.65000,2.49000,False,0.337350,False,0,788821076144,Grocery,SHAN,Nimco foods,,,,,Standard,,4226302,
"Shan Chicken Masala 165G ","Shan Chicken Masala 165G ",0.00000,GST,0.00000,3.99000,False,1.000000,False,0,788821017628,Grocery,SHAN,Nimco foods,,,,,Standard,,4232046,
Shan Punjabi Yakhni Pilau 50gm,Shan Punjabi Yakhni Pilau 50gm,1.20000,GST,1.32000,1.99000,False,0.336680,False,0,788821038029,Grocery,SHAN,Nimco foods,,,,,Standard,,4232608,
Daily Delight Grated Coconut 300Gm,Daily Delight Grated Coconut 300Gm,2.94000,GST FREE,2.94000,3.99000,False,0.263160,False,0,664648728070,FROZEN,DAILY DELIGHT / DD,Red Orange,,,,,Standard,,4239065,
DD Kumbilappam Jaggery 454gm,DD Kumbilappam Jaggery 454gm,4.16000,GST FREE,4.16000,5.99000,False,0.305510,False,0,664648120041,FROZEN,DAILY DELIGHT / DD,Red Orange,,,,,Standard,,4239168,
Cycle Mysore Sandal Incense Sticks,Cycle Mysore Sandal Incense Sticks,0.00000,GST,0.00000,3.99000,False,1.000000,False,0,8901751359404,POOJA,CYCLE,,,,,,Standard,,4239615,
Shan Curry Powder 100g,Shan Curry Powder 100g,1.50000,GST,1.65000,1.99000,False,0.170850,False,0,788821073143,Grocery,SHAAN,Nimco foods,,,,,Standard,,4239716,
Mayil Tamarind 200gm,Mayil Tamarind 200gm,1.45000,GST FREE,1.45000,2.99000,False,0.515050,False,0,8906005628060,Grocery,MAYIL,,,,,,Standard,,4239871,
TATKA 10 ALOO PURI,TATKA 10 ALOO PURI,2.00000,GST,2.20000,3.50000,False,0.371430,False,0,8860766011366,FROZEN,TATKA,bluecrest,,,,,Standard,,4240398,
Cashew Lp 500Gm,Cashew Lp 500Gm,0.00000,GST,0.00000,12.00000,False,1.000000,False,0,1320190312500,Grocery,,MTS,,,,,Standard,,4240449,
TATKA 10 MINI DAL PURI,TATKA 10 MINI DAL PURI,2.00000,GST,2.20000,3.50000,False,0.371430,False,0,8860766011359,FROZEN,TATKA,bluecrest,,,,,Standard,,4240486,
Saras Mutton Masala Mix 160Gm,Saras Mutton Masala Mix 160Gm,0.00000,GST,0.00000,3.50000,False,1.000000,False,0,8901779904037,Grocery,SARAS,Asiatic,,,,,Standard,,4243680,
"Saurbhi Calcutti Pan Mix Mukhwas ","Saurbhi Calcutti Pan Mix Mukhwas ",3.20000,GST,3.52000,4.99000,False,0.294590,False,0,8904188609111,CONFECTIONERY,SAURBHI,Shivom Enterprises,,,,,Standard,,4244024,
Saurbhi Sambhar Masala 312g,Saurbhi Sambhar Masala 312g,1.85000,GST FREE,1.85000,2.99000,False,0.381270,False,0,8904188607575,Grocery,SAURBHI,Shivom Enterprises,,,,,Standard,,4249760,
SAURBHI PEANUTS  500G,SAURBHI PEANUTS  500G,2.60000,GST FREE,2.60000,4.10000,False,0.365850,False,0,8904188614030,Grocery,SAURBHI,Shivom Enterprises,,,,,Standard,,4255642,
PAZHAYIDOM CHEMBU MEZHUKKUVARATTY 400G,PAZHAYIDOM CHEMBU MEZHUKKUVARATTY 400G,3.60000,GST,3.96000,5.99000,False,0.338900,False,0,046139455496,FROZEN,,Asiatic,,,,,Standard,,4257894,
ID VAZHACHUNDU THORAN 400G,ID VAZHACHUNDU THORAN 400G,3.40000,GST,3.74000,5.25000,False,0.287620,False,0,8904051302361,FROZEN,INSTA,Asiatic,,,,,Standard,,4257940,
MAYIL SAMBA BROKEN WHEAT 1 KG,MAYIL SAMBA BROKEN WHEAT 1 KG,5.10000,GST FREE,5.10000,6.50000,False,0.215380,False,0,8906005628268,Grocery,MAYIL,Asiatic,,,,,Standard,,4259007,
"PAZHAYIDOM ETHAKKAYA MEZHUKKUVARATTY ",PAZHAYIDOM ETHAKKAYA MEZHUKKUVARATTY,3.90000,GST FREE,3.90000,5.99000,False,0.348910,False,0,046139455526,FROZEN,,Asiatic,,,,,Standard,,4259009,
Gits chana masala,Gits chana masala,0.00000,GST,0.00000,2.99000,False,1.000000,False,0,8901155411319,Grocery,,,,,,,Standard,,4260131,
"Mayil Matta Broken Rice 1kg ","Mayil Matta Broken Rice 1kg ",2.60000,GST,2.86000,4.30000,False,0.334880,False,0,8906005620194,Grocery,MAYIL,,,,,,Standard,,4290953,
Instant Delight Plum Surprise Fruit Cake,Instant Delight Plum Surprise Fruit Cake,8.25000,GST,9.07500,12.99000,False,0.301390,False,0,8904051383018,CONFECTIONERY,ID CA,Asiatic,,,,,Standard,,4300094,
ID Sugarcane Cake round(Sharkara),ID Sugarcane Cake round(Sharkara),3.30000,GST FREE,3.30000,4.99000,False,0.338680,False,0,8904051301005,Grocery,ID JA,Asiatic,,,,,Standard,,4300510,
Shan chicken 65 400g,Shan chicken 65 400g,1.30000,GST FREE,1.30000,1.99000,False,0.346730,False,0,788821007544,Grocery,SHAN,Nimco foods,,,,,Standard,,4305109,
MD BANANA CHIPS 454g,MD BANANA CHIPS 454g,4.75000,GST,5.22500,7.85000,False,0.334390,False,0,8906064705610,CONFECTIONERY,Malabar,Red Orange,,,,,Standard,,4305266,
"KOZHIKODEN SPL MURUKKU(SPICY)200g ","KOZHIKODEN SPL MURUKKU(SPICY)200g ",2.00000,GST,2.20000,3.99000,False,0.448620,False,0,8906064701155,BISCUITS/RUSKS/COOKIES,KOZHI,KATOOMBA,,,,,Standard,,4321547,
Vaseline Intensive Care Aloe 750ml,Vaseline Intensive Care Aloe 750ml,10.00000,GST,11.00000,15.00000,False,0.266670,False,0,9400562436278,"Personal Care, Beauty & Pharmacy",VASEL,,,,,,Standard,,4322219,
FIVE LEG STAR,FIVE LEG STAR,6.00000,GST,6.60000,8.00000,False,0.175000,False,0,,SUPPLIES,,Asiatic,,,,,Standard,,4324073,
SEVEN LEG STAR,SEVEN LEG STAR,8.00000,GST,8.80000,10.00000,False,0.120000,False,0,,SUPPLIES,,Asiatic,,,,,Standard,,4324212,
AYERS IDLY RICE 1 KG,AYERS IDLY RICE 1 KG,2.30000,GST FREE,2.30000,3.49000,False,0.340970,False,0,8901820092065,Grocery,AYERS,Ayers,,,,,Standard,,4324607,
SAURBHI BLACK PEPPER CRUSHED 100G,SAURBHI BLACK PEPPER CRUSHED 100G,2.66000,GST FREE,2.66000,3.99000,False,0.333330,False,0,8904188600309,Grocery,SAURBHI,Shivom Enterprises,,,,,Standard,,4324890,
WINFIELD CLASSIC BLUE 20,WINFIELD CLASSIC BLUE 20,29.50000,GST,32.45000,39.50000,False,0.178480,False,0,9310797287630,Tobacco,VICTO,TSG,,,,,Standard,,4324892,
HARMONY BY CHOICE 20,HARMONY BY CHOICE 20,26.50000,GST,29.15000,36.50000,False,0.201370,False,0,9310704915922,Tobacco,,,,,,,Standard,,4324942,
WINFIELD CLASSIC BLUE 25,WINFIELD CLASSIC BLUE 25,36.86000,GST FREE,36.86000,46.99000,False,0.215580,False,0,9310797287487,Tobacco,VICTO,TSG,,,,,Standard,,4324978,
WINFIELD CLASSIC GOLD 20,WINFIELD CLASSIC GOLD 20,29.50000,GST FREE,29.50000,39.50000,False,0.253160,False,0,9310797287654,Tobacco,VICTO,TSG,,,,,Standard,,4325009,
EVEREST SABJI MASALA 100G,EVEREST SABJI MASALA 100G,1.50000,GST FREE,1.50000,2.50000,False,0.400000,False,0,8901786131006,Grocery,Everest,Shivom Enterprises,,,,,Standard,,4325162,
EVEREST MEAT MASALA 100G,EVEREST MEAT MASALA 100G,1.75000,GST FREE,1.75000,2.99000,False,0.414720,False,0,8901786151004,Grocery,Everest,Shivom Enterprises,,,,,Standard,,4325225,
EVEREST CHICKEN 65 KABAB MASALA 50G,EVEREST CHICKEN 65 KABAB MASALA 50G,1.25000,GST FREE,1.25000,2.00000,False,0.375000,False,0,8901786620500,Grocery,Everest,Shivom Enterprises,,,,,Standard,,4325282,
"Nums nums eggless fruit cake ","Nums nums eggless fruit cake ",3.86000,GST,4.24600,6.75000,False,0.370960,False,0,8096234567886,CONFECTIONERY,,,,,,,Standard,,4333188,
"Nums nums fruit cake ","Nums nums fruit cake ",5.00000,GST,5.50000,7.50000,False,0.266670,False,0,8096234567886,CONFECTIONERY,,,,,,,Standard,,4333196,
"Haldirams homestyle parantha ","Haldirams homestyle parantha ",3.00000,GST FREE,3.00000,4.25000,False,0.294120,False,0,8904063281197,FROZEN,,,,,,,Standard,,4333769,
"Haldirams cocktail samosa 500gm ","Haldirams cocktail samosa 500gm ",5.45000,GST,5.99500,8.99000,False,0.333150,False,0,8904063201942,FROZEN,,,,,,,Standard,,4333975,
BEN & JERRY HALF BAKED 458ML,BEN & JERRY HALF BAKED 458ML,7.51000,GST,8.26100,12.99000,False,0.364050,False,0,076840101320,FROZEN,BEN &,Metro Icecream,,,,,Standard,,4337049,
BEN & JERRY HALF BAKED 458ML,BEN & JERRY HALF BAKED 458ML,7.51000,GST,8.26100,12.99000,False,0.364050,False,0,076840101320,FROZEN,BEN &,Metro Icecream,,,,,Standard,,4337050,
MILDURA TROPICAL,MILDURA TROPICAL,2.00000,GST,2.20000,2.50000,False,0.120000,False,0,9310113904913,Drinks,MILDU,TSDA,,,,,Standard,,4344981,
VADILAL BHINDI CUTS 312 GMS,VADILAL BHINDI CUTS 312 GMS,1.60000,GST FREE,1.60000,2.40000,False,0.333330,False,0,8901777024669,FROZEN,BHIND,,,,,,Standard,,4344989,
Water please 600ml,Water please 600ml,0.00000,GST FREE,0.00000,1.99000,False,1.000000,False,0,9335388001198,Drinks,,,,,,,Standard,,4345156,
Kingfisher water,Kingfisher water,0.00000,GST FREE,0.00000,1.50000,False,1.000000,False,0,9349186000260,Drinks,,,,,,,Standard,,4345160,
Coca cola,Coca cola,0.00000,GST FREE,0.00000,5.00000,False,1.000000,False,0,9300675020961,Drinks,,,,,,,Standard,,4357804,
GANESH BHEL,GANESH BHEL,3.50000,GST,3.85000,5.99000,False,0.357260,False,0,8906063160366,,,,,,,,Standard,,4362066,
GANESH PANI PURI  FAMILY PACK,GANESH PANI PURI  FAMILY PACK,3.95000,GST,4.34500,6.99000,False,0.378400,False,0,8906063160014,,,,,,,,Standard,,4362125,
CHITALE BANDHU CORNFLAKES CHIVDA 200GMS,CHITALE BANDHU CORNFLAKES CHIVDA 200GMSE,2.25000,GST,2.47500,3.99000,False,0.379700,False,0,846203000337,BISCUITS/RUSKS/COOKIES,,Hari Om Foods Pty Ltd,,,,,Standard,,4362385,
SNICKERS 40G,SNICKERS 40G,1.00000,GST FREE,1.00000,2.00000,False,0.500000,False,0,9300682059312,CONFECTIONERY,SNICK,JB Metro,,,,,Standard,,4367228,
Hem chandan agarbatti,Hem chandan agarbatti,0.68000,GST,0.74800,1.99000,False,0.624120,False,0,8901810460003,POOJA,,,,,,,Standard,,4368399,
Hem gulab agarbatti,Hem gulab agarbatti,0.68000,GST,0.74800,1.99000,False,0.624120,False,0,8901810460010,POOJA,,,,,,,Standard,,4368400,
Hem mogra agarbatti,Hem mogra agarbatti,0.68000,GST,0.74800,1.99000,False,0.624120,False,0,8901810460027,Grocery,,,,,,,Standard,,4368402,
Hem lavender agarbatti,Hem lavender agarbatti,0.68000,GST,0.74800,3.00000,False,0.750670,False,0,8901810460034,Grocery,,,,,,,Standard,,4368405,
EASTERN BUTTER CHICKEN MASALA 40GMS,EASTERN BUTTER CHICKEN MASALA 40GMS,1.25000,GST FREE,1.25000,2.25000,False,0.444440,False,0,8901440211778,Grocery,EASTERN,Wales,,,,,Standard,,4370886,
"DAILY DELIGHT PLUM PASSION 700 GMS ","DAILY DELIGHT PLUM PASSION 700 GMS ",9.09000,GST,9.99900,13.99000,False,0.285280,False,0,665244026874,BISCUITS/RUSKS/COOKIES,DAILY DELIGHT / DD,Wales,,,,,Standard,,4370957,
EASTERN COCONUT OIL 200 ML,EASTERN COCONUT OIL 200 ML,2.05000,GST,2.25500,3.99000,False,0.434840,False,0,8901440001096,"Personal Care, Beauty & Pharmacy",EASTERN,Wales,,,,,Standard,,4370965,
VISHWAS MARAYOOR JAGGERY 908 GMS,VISHWAS MARAYOOR JAGGERY 908 GMS,3.80000,GST FREE,3.80000,5.70000,False,0.333330,False,0,8908000273986,Grocery,VISWA,Wales,,,,,Standard,,4370986,
EASTERN PRAWN CHUTNEY POWDER 200 GMS,EASTERN PRAWN CHUTNEY POWDER 200 GMS,4.23000,GST,4.65300,5.99000,False,0.223210,False,0,8901440031383,Grocery,,,,,,,Standard,,4371053,
NIRAPARA JACK FRUIT CHIPS 350 GMS,NIRAPARA JACK FRUIT CHIPS 350 GMS,3.63000,GST,3.99300,5.99000,False,0.333390,False,0,8904010636025,BISCUITS/RUSKS/COOKIES,NIRAPARA,Wales,,,,,Standard,,4371744,
EASTERN COCONUT CHUTNEY POWDER 200 GMS,EASTERN COCONUT CHUTNEY POWDER 200 GMS,4.25000,GST FREE,4.25000,6.40000,False,0.335940,False,0,8901440011316,BISCUITS/RUSKS/COOKIES,EASTERN,Wales,,,,,Standard,,4371753,
LESCO TAPIOCA CHIPS PLAIN 150 GMS,LESCO TAPIOCA CHIPS PLAIN 150 GMS,1.81000,GST,1.99100,3.00000,False,0.336330,False,0,8906082399938,BISCUITS/RUSKS/COOKIES,,Wales,,,,,Standard,,4371813,
LESCO PALAK MURUKKU 454 GMS,LESCO PALAK MURUKKU 454 GMS,3.27000,GST,3.59700,5.99000,False,0.399500,False,0,8906082399761,BISCUITS/RUSKS/COOKIES,,Wales,,,,,Standard,,4371822,
